,whisper_text,llm_output_text,correct_text,whisper_wer,llm_output_wer
216,hotel bravo kilo papa echo 210 degrees for now turn way 25 cleared take off report november whiskey, hotel bravo kilo papa echo 210 degrees for now turn way 25 cleared take off report november whiskey,hotel bravo kilo papa echo 210 degrees 4 knots runway 25 cleared takeoff report november whiskey,0.3333333333333333,0.3333333333333333
217,alitalia yankee winds 240 degrees 15 knots fato 25 link on these questions, alitalia yankee india 240 degrees 15 knots fly to trasadingen 25025 good bye,heli hotel yankee wind 240 degrees 15 knots 5225 landing on discretion,0.6153846153846154,0.6923076923076923
218,air india district 225 tell your feet, air india direct 225 tell your feet,landing on discretion 5225 hotel yankee,1.0,1.0
219, Telikko xtraya number 1 botu final, tag lufthansa 102 rhein radar final,hotel echo xray number 1 report final,0.6666666666666666,1.0
220, Naukta 1 report finala tagad kvijas fej, netherlands air force 1 report final heading kuijas fey,number 1 report final hotel echo xray,0.7142857142857143,0.6666666666666666
221, Naftschik air 511 report passing 13000 feet in climb, netherlands air force 511 report passing 13000 feet in climb,nav checker 511 report passing 13000 feet and climb,0.3333333333333333,0.4
222,you are cool, you are cleared,wilco,1.0,1.0
223, hotelgos bravo stretin 25 num. 1, hotel golf bravo st prex 2501,hotel golf bravo straight in 25 number 1,0.8333333333333334,0.8333333333333334
224,air 951 standby call you back, air 951 stand by call you back,b air 951 stand by call you back,0.5,0.14285714285714285
225, tarpte kappasen 1, tarom 3000 kilo 1,affirm nav checker 5 papa 1,1.6666666666666667,1.25
226, bye bye, bye bye,roger,1.0,1.0
227, papa vajag vajag ietu be lefta then straight ahead until further advised, papaviation vienna 1324 good bye left turn straight ahead until further advised,papa mike vacate to the left and then straight ahead until further advised,0.5,0.5833333333333334
228,the left and then right and what s the problem, tag left and then right and what s the problem,the left and then straight ahead hotel papa mike,0.6,0.7
229,hapag lloyd 365 sian tower good morning air taxi heading point, hapag lloyd 365 sion tower good morning air taxi heading point,tango 365 sion tower good morning air taxi holding point,0.36363636363636365,0.2727272727272727
230,gulf air 07 can h1018, gulf air 07 can hapag lloyd 1018,golf runway 07 qnh 1018,0.8,0.7142857142857143
231, projection roll run 072910 ietas, projections rhein radar 072910 tschuss,instruction golf runway 07 qnh 1018 tango 365,1.6,1.6
232, Palskiju 18752, psa 18752,passing 1300078528,1.0,1.0
233, swiss air force 528 contact swiss radar 124.225 good bye, swiss air 528 contact swiss radar 124.225 good bye,swiss air force 528 contact swiss radar 124.225 good bye,0.0,0.1111111111111111
234, 124225 jau par 5 viieta rau,  lufthansa 124225 jaupaur 577 tschuss,124225 air force 528 aurevoir,0.8333333333333334,1.0
235,124.225 bn951 good bye, 124.225 bonjour good bye,124.225 b air 951 good bye,0.75,0.75
236,hook delta uniform report november whiskey went 270 degrees 10 oz romeo 25 cleared for takeoff, hapag lloyd 5555 rhein radar identified report november whiskey went 270 degrees 10 oz romeo 25 cleared for takeoff,foxtrot delta uniform report november whiskey wind 270 degrees 10 knots runway 25 cleared for takeoff,0.25,0.47368421052631576
237, 634 take off 25 f  f  st  st  st  st  st   st   st   st   st   st   st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st  st,1,cleared for takeoff 25 foxtrot delta uniform thanks november whiskey,0.995475113122172,10.0
238, you can see the point here in the stress zone to for a next 07 sorry make for a new video tomorrow, you can see the point here in the stresstunnel for a next 07 sorry make for a new flight route tomorrow,departure own discretion 25 next 07 sorry for leaving heli hotel yankee,0.8181818181818182,0.8095238095238095
239,move on 365 entering valero on 2003 on feet climbing tschu an echo on 417, merair 365 is identified entering valtellina on 2003 on flight level 310 climbing to trasadingen echo on 417,tango 365 entering val d heren 4300 feet climbing qnh 10176,0.7333333333333333,0.8333333333333334
240, good afternoon, good afternoon,affirmation nav checker 511 good afternoon,2.0,2.0
241,air tractor 511 hello, air tractor 511 hello,nav checker 511 hello,0.5,0.5
242,hotel echo xray begin now in 254 tschu and go, hotel echo x ray begin now in 254 tschuss go,hotel echo xray downwind 25 for touch and go,0.5,0.7
243,hotel golf bravois echo 2833, hotel golf bravo india echo 2833,hotel golf bravo is echo 2 at 3300 feet,1.2,0.8333333333333334
244, Kos bravo strait캠in 25 no 1, kos bravo st prex 25 no 1,golf bravo straight in 25 number 1,0.6666666666666666,0.5714285714285714
245,netherlands of k, netherlands air force 1000,number 1 golf bravo,1.3333333333333333,1.0
246,hotel increase rate i mean 254 set set go, hotel increase rate i mean 254 set set go,hotel echo xray downwind 25 for touch and go,0.7777777777777778,0.7777777777777778
247, bonjour alitalia victor taxi is approved thank you sir bonne sari, bonjour alitalia victor taxi is approved thank you sir bonjour,hotel hotel victor taxi is approved thank you sir bonne soiree,0.2727272727272727,0.4
248, 娩?? 万??? 膜?邈?娩? ??魔晩?碼 ???卍, roger 10000 turn right to 100 degrees,charlie zulu direction montana confirm,1.0,1.0
249,yeah but no, yeah but no,affirmatif montana,1.0,1.0
250,merci 220 degrees 3 knots 4207 QNH 1018 departs an discussion crossing climbing montana is approved, merci 220 degrees 3 knots 4207 tschuss good morning climbing montana is approved,merci 220 degrees 3 knots 4207 qnh 1018 departure own discretion crossing climbing montana is approved,0.25,0.46153846153846156
251,lima mach 2 49 lima climb flight level 140 and maintain contact geneva arrival 136255, lamair 49 lima climb flight level 140 maintain contact geneva arrival 13625,lima mike juliett 249 lima climb flight level 140 maintain contact geneva arrival 136255,0.26666666666666666,0.4166666666666667
252, ensi on plaisir va, air france 3501 proceed direct to plaisir,merci au plaisir aurevoir,0.75,1.0
253,no sir you have to refoil a flight length, no sir you have to re-fuel a flight length,no sorry you have to refound the flight plan sir,0.5555555555555556,0.5555555555555556
254,ok will ask your company quickly to re-found no problem mate same mistake thank you, ok will ask your company quickly to re-found no problem mate same mistake thank you,ok we won t see company quickly to refound no problem technic,0.6666666666666666,0.6666666666666666
255, 426 redj큰d 2 by 5,  air france 426 rhein radar 2 by 5,426 redue 2 by 5,0.2,0.5
256, 1 rai 25 ko l카da pasik 1 3000 vi흨i 525,  air india 250 kilo radar contact 1300 bye bye,runway 25 call you passing 13000 feet 5 thank you,1.0,1.1111111111111112
257, hotelika xtray wind 250 degrees 18 natrana 25 dirta tango, hotel india x ray wind 250 degrees 18 nattenheim 25 delta tango,hotel echo xray wind 250 degrees 18 knots runway 25 cleared touch and go,0.9,0.75
258,525, 525,runway 25 cleared touch and go hotel echo xray,9.0,9.0
259,thank you can you just 1023, thank you can you just confirm 1023,thank you qnh is 1023,0.5,0.5714285714285714
260, papa vajag parking istamo 10 bet it s휆l viena sveisingi tudai sero ifai bet make 180 to parki back at parking 10, papavojag parking istmo 10 bet it st prex vienna sveisingi tudo sero ifai bet make 180 to parking back at parking 10,papa mike parking is tango 10 but it is with the knots facing to the east so if able make 180 and to park back at parking 10,0.7727272727272727,0.8181818181818182
261,november hotel july the pressing traffic is turning downwind winds 1 question 260 degrees, november hotel july the pressure is turning downwind winds 1260 degrees,november hotel juliett the preceding traffic is joining downwind wind 1 correction 260 degrees,0.35714285714285715,0.7272727272727273
262, 1 nene natas ionei 25 kliet fortika fri port pasinga 13000 fietin kliem,  air france 1 nene nata 1025 rhein radar identified good morning bye bye,19 knots runway 25 cleared for takeoff report passing 13000 feet and climb,0.9230769230769231,1.0
263, 3 proc. rai m휆n bravo rukadiems viens, sabena 342 proceed rhein radar 132.4,report on final bramois hotel yankee,1.0,1.0
264, t훮 ir ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i ireg큄i, t,echo xray number 1 report final,1.0,6.0
265, Un vi흨u 1 ots 5 ots ir ir kuri iespair, united 8301 own navigation rhein radar identified,number 1 report final hotel echo xray,0.9,1.0
266, 5 you may leave frequency, hapag lloyd 5000 good morning frequency 133.4,355 you may leave frequency a toute,0.6,1.0
267,235, 235,a toute 355,3.0,3.0
268,next is bravo and off checker 541, next is bravo and off checker 541,next is bravo nav checker 511,0.42857142857142855,0.42857142857142855
269, 511 roger Q and 8 still 1017 report in and go,  lufthansa 511 roger rhein 8 still 1017 report in and go,nav checker 511 roger qnh 1017 reported in and go,0.6363636363636364,0.5454545454545454
270,tango 366 final runway 25, tag 366 final runway 25,tango 366 final runway 25,0.0,0.2
271,thank you sir continue approach, thank you sir continue approach,thank you sir continue approach,0.0,0.0
272,continue plz tag a 366, continue pls tag a 366,continue approach tango 366,0.6,0.6
273,alitalia lima tango roger standby i coordinate with the military sector, alitalia lima tango roger stand by i coordinate with the military sector,hotel lima tango roger standby i coordinate with military sector,0.18181818181818182,0.3333333333333333
274, Lembera alfa sierra wind 25 degrees 9 orna trannu 825 klid svar teikko fru portu 13000 visu klimingu, lombardia alfa sierra wind 25 degrees 9 or 10 turn now zurich 13000 visu climb to flight level 310,november alfa sierra wind 250 degrees 9 knots runway 25 cleared for takeoff report 13000 feet climbing,0.6666666666666666,0.7368421052631579
275,sjontair guten afternoon helicopter hotel bravo zulu i  india juliett f  juliett fri parcifato 25 and then left turn and climbing direction nabaya, sabena 800 good afternoon helicopter hotel bravo zulu i india juliett foxtrot juliett frecce paris 25 and then left turn climbing direct to navy base,sion tower good afternoon helicopter hotel bravo zulu yes india juliett is passing india ready for departure 5225 and then left turn and climbing direction vernayaz,0.5217391304347826,0.6
276, Na큄tikai 511 report pasing 1 3000 siss nii kliem 47000 siss, netherlands air force 511 report passing 13000 siss nii kiliman 4700 siss,nav checker 511 report passing 13000 feet and climb 417000 feet,0.9090909090909091,0.6666666666666666
277,buco and after that climb in 17 thousand to the little port, buco and after that climb in 1700 turn left to the little port,wilco nav checker climbing 17000 will report,1.0,1.0
278," Sjomta valbontj큰r bier 95 van, establish on the isle sera rate 25", swiss air 955 bonjour rhein radar 134.4,sion tower bonjour b air 95 now establish on the ils runway 25,0.75,1.7142857142857142
279,tajikori  freddy  freddy 25 o ful stop, tagi korea frederic 252 rhein radar identified,hotel echo xray descending 25 for full stop,0.8571428571428571,1.1428571428571428
280,hapag  passing 1 thousand 1 0 thousand feet in descent in the western sector boskito 15, hapag lloyd 10011000 feet in descent in the western sector bossito 15,passing 10001 0 feet in descent in the western sector mosquito 15 bravo,0.4375,0.4166666666666667
281,6215 bravo correct and keep it up for glider activity north of the field, 6215 bravo correct and keep it up for glider activity north of the field,mosquito 15 bravo correct and keep an eyes for glider activity north of the field,0.2857142857142857,0.2857142857142857
282,gallie charlie zulu wind 270 degrees 9 or not crossing rauwia axis and for the 25 line noncretion, gully charlie zulu upsilon 270 degrees turn left 9 or not crossing rauvais axis and for the 25 line non crétin,heli charlie zulu wind 270 degrees 9 knots crossing runway access 5225 landing on discretion,0.6111111111111112,0.7142857142857143
283, Kurskiju kasi l훮sv카k kasa to tur t훮du ka 큄vada i큄aizu, kursar 1000 kasai lufthansa kasa to tur tschida kasai zurich,crossing to landing 5225 landing on discretion heli charlie zulu,1.0,1.0
284,tango 335 frequency change approved good bye, tag 3355 frequency change approved good bye,tango 335 frequency change approved good bye,0.0,0.2857142857142857
285,good bye, good bye,good bye,0.0,0.0
286,hokstop lima delta taxi to olympia bravo runway 25, hapag lloyd 5555 delta taxi to othonna bravo runway 25,foxtrot lima delta taxi to holding point bravo runway 25,0.3333333333333333,0.5
287," Un bravo, ar neviens t큰pa i큄okta, k훮 ir madaukta", air bravo rhein radar contact good bye,point bravo runway 25 foxtrot lima delta,1.0,0.8571428571428571
288, 淅멘꼐淅쀠꼬 淅멘꼐淅쀠꼬, sabena 8000 good morning radar contact sabena 8000 good morning radar contact,helicopter heli victor oscar good afternoon,3.0,0.9166666666666666
289, 淅멘꼐淅╆꼬淅?淅멘꼐淅?淅멘꼐淅?淅멘꼐淅?淅멘꼐淅?淅멘꼐淅?淅멘꼐淅?淅멘꼐淅?淅멘꼐淅?淅멘꼐淅?淅멘꼐淅?victor oscar good afternoon, ha,1,1.0,1.0
290,we are not ready now, we are not ready now,we are not ready now foxtrot lima delta,0.6,0.6
291,air l  charlie juliett you passed because 2 continue for direct the approach of number 1 report final 25, air lloyd charlie juliett you passed because 2 continue for direct the approach of number 1 report final 250,hotel charlie juliett you passed echo 2 continue for direct approach as number 1 report final 25,0.2631578947368421,0.3157894736842105
292, Next final 2 f, next final 2.000,next final 25 hotel charlie juliett,1.25,1.3333333333333333
293, Viss t훮dus 467 tions, swiss air 467 tschuss,vista jet 467 sion,0.75,0.75
294,girly, gilbert,go ahead,2.0,2.0
295, Telik vai fray fina 25 rogeri mku, tag lufthansa 5525 roger bye,hotel echo xray final 25 for touch and go,1.1428571428571428,1.8
296,octrack lima delta route position and make your run up to present position can you turn 1015, octra 931 lima delta route proceed to present position and make your run up to present position can you turn 1015,foxtrot lima delta hold position and make your run up at your present position qnh 1015,0.4117647058823529,0.5238095238095238
297,air bergsk air 541 is published, air berlin 541 is published,nav checker 511 established,1.0,1.0
298,lufthag airfo  511 thank you report 10 miles, lufthansa air fox 511 thank you report 10 miles,nav checker 511511 thank you report 10 miles,0.375,0.4444444444444444
299, The perfect swam viet baisi nav tikt ar 5 ar 1, tag perfect swiss air 551 zurich 1324,reported 10 miles nav checker 511,0.9090909090909091,1.0
300,exha break break clear mosquito 15 robo 250 degrees 10 knots runway 25 clear to land, hapag lloyd 5555 break clear climb to flight level 250 degrees 10 knots rhein radar 25025,break break mosquito 15 bravo 250 degrees 10 knots runway 25 cleared to land,0.25,0.8125
301, there is an olympic 5 o sqe tta bravo, tarom 500 squawk 1273,cleared to land runway 25 mosquito 15 bravo,0.8888888888888888,2.0
302, india lima you may leave atu, india lima you may leave trasadingen,india lima you may leave a toute,0.3333333333333333,0.3333333333333333
303, thank you much, thank you much,thank you very much hotel golf kilo,1.3333333333333333,1.3333333333333333
304, hoteli kviks air wind klm orana 25 klirs tagi ngo, hotel klins air wind klm orana 250 kilo rhein tagina go,hotel echo xray wind calm runway 25 cleared touch and go,0.9,0.7272727272727273
305, 1 8252, 18252,runway 25 cleared touch and go,3.0,6.0
306,roger cut, roger cut,hotel echo xray,1.5,1.5
307, alitalia zulu report position altitude, alitalia zulu report position and altitude,heli charlie zulu report position altitude,0.4,0.5
308, the cost of 10000 rw, tag cost 10000 rhein,le golf de montana 3200,1.0,1.25
309,roger the traffic is now just exactly in the middle between echo and echo to 4600 feet, roger traffic is now just exactly in the middle between echo and echo to 4600 feet,roger the traffic is now just exactly in the middle between echo 1 echo 24600 feet,0.17647058823529413,0.25
310, Rau훾iniet tanko alfa holdam pointe nda 25 ir un fully ready, roger alfa india hold own point neda 25 rhein radar fully ready,bravo juliett tango alfa holding point delta 25 we are fully ready,0.7272727272727273,0.6666666666666666
311,"hotel tango alfa report passing 13,000 feet wind 260 degrees 1 naut turn way 25 geufre takeoff", hotel tango alfa report passing 1300 feet wind 260 degrees 1 naut turn way 25 geu france take off,hotel tango alfa report passing 13000 feet wind 260 degrees 10 knots runway 25 cleared for takeoff,0.4117647058823529,0.47368421052631576
312, Un tur teikuf 25 neks reportu 13000 feetu hotelu tango, air turkey 2569 report your heading 13000 feet hotel tango,cleared takeoff 25 next report the 13000 feet hotel tango alfa,0.9,0.7
313,shari papa to confirm you proceed to shamino, swiss air 4802 confirm proceed to st prex,charlie papa to confirm you proceed to chermignon,0.25,0.75
314,rockshot lima delta bonjour tiannish 1023 wincom runway 25 flit for take off report november whiskey, rock shot lima delta bonjour tschuss tschuss 1023 rhein radar 132.4 tschuss tschuss zurich 132.4,foxtrot lima delta sion bonjour qnh 1023 wind calm runway 25 cleared for takeoff report november whiskey,0.5,1.0
315, Tad ikku reign number 1 par final, tag ikea 101 rhein radar number 1 paris final,hotel echo xray number 1 report final,0.5714285714285714,0.6666666666666666
316, 1 report finalu peri kviksp휆j, 1 report final vector kuikspad,number 1 report final hotel echo xray,1.0,0.8
317, Man큄u diena kib훮 iespinau, meridiana kudus iespina 1273,9 juliett lima 3 miles final departure,1.75,1.75
318,merid  jet lima wind 240 degrees 17.25 klik to land, meridijet lima wind 240 degrees 1725 kilo tschuss to land,9 juliett lima wind 240 degrees 17 knots runway 25 cleared to land,0.7,0.7
319, 1218 ir nema,  lufthansa 1218 rhein radar,runway 25 cleared to land 9 juliett lima,2.6666666666666665,2.0
320,1400 feet for landing, 1400 feet for landing,clouds 400 feet for landing,0.5,0.5
321,tag o f  runway 25 will report 7 miles from 0 maximum 11000 feet to 646, tag o fox runway 25 will report 7 miles from 0 maximum 11000 feet to 646,takeoff runway 257 miles from sion maximum 11000 feet vista jet 467,0.6875,0.6875
322, Tajiet france 6, tag jet france 6,vista jet 467,1.0,0.75
323, Tamo 313 stundu randri reikens tagi sietu prus, tamo 313 stunda rhein radar contact set course direct zurich,tango 313 sion ground hello again taxi approved,0.875,0.9
324,hotel echo xray wind at 260 degrees 10 knots runway 25 kl채rt to land, hotel echo x ray wind at 260 degrees 10 knots rhein radar to land,hotel echo xray wind 260 degrees 10 knots runway 25 cleared to land,0.14285714285714285,0.42857142857142855
325,to last only 25 or 30 degrees bye, tag last only 25 or 30 degrees bye,cleared to land runway 25 hotel echo xray,0.875,1.0
326, Tiktoks tierra number 1, tag tschuss trasadingen 1324,takeoff sierra number 1,0.5,1.0
327, number 1 of any course, roger 101 own course,number 1 hotel echo xray,0.6,1.25
328,november alfa 0 line up runway 25, november alfa 0 lufthansa 01025,november alfa sierra line up runway 25,0.14285714285714285,1.0
329,2  taro  rei  continue  gil  s  al  again  rei  descend in front of 6000 s  6 thousand 833 descend for left  rei  so, 2 taro rhein continue gil s 16 again rhein descend for left rhein so,hello tower helicopter india juliett hello again we are descending croix de coeur 6000 feet 6800 feet descend to left 52,0.8695652173913043,1.4285714285714286
330, can you read report hotel sierra or go sierra can you read 1017, can you read report hotel sierra or go sierra can you read 1017,india juliett report hotel sierra or golf sierra qnh 1017,0.5384615384615384,0.5384615384615384
331,roger kf 511 good afternoon, roger klfa 511 good afternoon,nav checker 511 good afternoon,0.4,0.4
332,air navshamrock we are on the way to your airfield and i would like to know what is the actual cloud space you have in your area, air nav swiss air 1324 good morning i would like to know what is the actual cloud situation in your area,nav checker 511 we are on the way to your airfield and i would like to know what is the actual ground base you have in your area,0.18518518518518517,0.7619047619047619
333,info mgulf wind 2000 degrees 1 formato 125 klj  tag off right turn out climb approved report living, india mike gulf wind 2000 degrees 1 formato 125 klj tag off right turn out climb approved report good bye,uniform golf wind 240 degrees 14 knots runway 25 clear takeoff right turn out climb approved report leaving,0.5555555555555556,0.6
334,take off right turn out and report leaving indi fongas, take off right turn out and report leaving indi fongas,cleared to takeoff right turn out and report leaving uniform golf,0.5,0.5
335,hotel echo xray 9125 attention go, hotel echo xray 9125 attention go,hotel echo xray downwind 25 for touch and go,0.8333333333333334,0.8333333333333334
336,fox delta uniform line up and wait via intersection alfa qn h 1217, fox delta uniform lufthansa 1217 good bye,foxtrot delta uniform line up and wait via intersection alfa qnh 1017,0.3076923076923077,1.4285714285714286
337, what is it mike which party, what is it mike which party,lufthansa mike which parking,0.6666666666666666,0.6666666666666666
338,buong mike continue for about 20 meters and then will be first a yellow line to the right, bonjour mike continue for about 20 minutes and then will be flying at a yellow line to the right,lufthansa mike continue for what 20 meters and then will be first a yellow light to the right,0.16666666666666666,0.3157894736842105
339,say that and go to the hotel as per whiskey, say that and go to the hotel as per whiskey,35 tango hotel alfa whiskey,0.8,0.8
340,ok approximately 15 minutes until the start thank you, ok approximately 15 minutes until the start thank you,ok approximately 15 minutes before starting thank you,0.3333333333333333,0.3333333333333333
341,mbia 951 start up approved runway 252 h1012 report through a default taxi, mb 851 start up approved runway 252 h1012 report through zurich taxi,b air 951 startup approved runway 25 qnh 1012 report ready for taxi,0.7692307692307693,0.75
342, Stair proof klinic 1012 no reporti reddi fort xtv bair 952, st prex klinik 1012 no report i reddi fort xtv bair 952,approved qnh 1012 report ready for taxi b air 952,0.8181818181818182,0.75
343,klm, klm 10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,hotel echo xray recleared full stop landing runway 25,9.0,4.5
344, sierra bursa par vi흨a ir par ietas, sierra bravo rhein radar contact tschuss,recleared full stop runway 25 echo xray,1.0,1.1666666666666667
345,hotel echo xray report bernwing swin calm 125 tschu  take off, hotel echo x ray report bernau swin calm 125 tschu take off,hotel echo xray report downwind wind calm runway 25 cleared for takeoff,0.6363636363636364,0.75
346, hotel papa vairi kvien speedi lai kontroli maku 18ieni backtrack 2 vac훮jiet at alfa, hotel papa viva kilo speed 180 climb to flight level 270 jetset alfa,hotel papa mike 1 speed visual control make 118 backtrack to vacate at alfa,0.6428571428571429,0.7692307692307693
347, teliko xray number 1 report final, tag alitalia 101 report final,hotel echo xray number 1 report final,0.3333333333333333,1.0
348, 1 4 5 noru tagad ir grei,  lufthansa 557 rhein radar identified,number 1 report final hotel echo xray,1.0,1.4
349, Tiesi trap카gi t훮du apag ar vairu, tag set 132.4 tschuss good bye,we have the traffic in sight nav checker 511,1.5,1.5
350,enjo, alitalia 100 contact zurich 13452,roger,1.0,1.0
351,and passing 10 thousand feet to 4 thousand feet to reims avance, and passing 10 thousand feet to 4 thousand feet to reims avance,when passing 10 thousand feet to 4000 feet mosquito 15 bravo,0.5,0.5
352,15 bravo thank you, 15 bravo thank you,15 bravo thank you,0.0,0.0
353, ari oskaru zuru frekasi캠ai pro vieta, air oscar zurich frekasi st prex,heli oscar zulu frequency change approved schone,1.1666666666666667,1.0
354, Es vi흨u 큄e캠ena hallijos kas salu, swiss air 1345 climb to flight level 330,beste schone heli oscar zulu,1.0,1.0
355, Tags gluyinga ar vairam ndrkauju 5 oma, tag swiss air 1324 rhein radar 132.4,taxi going around nav checker 511,1.0,1.0
356, please bello  adjabee  adjab sierra 494225, please belgian air force 10225,charlie zulu seaching hotel sierra for landing fato 25,1.3333333333333333,1.8
357,german air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force air force, g,charlie zulu wind 25 which is at 14 knots fato 25 landing on discretion,1.0,14.0
358,and i think i did great just 525 turn in the loop, and i think i did great just turn in the loop,landing on discretion fato 25 charlie zulu,1.0,1.0
359,o we are not ready now for f  kemmerhoud, swiss air 486 is not ready now for further communication,we are not ready now foxtrot lima delta,0.4444444444444444,0.7
360,roger station calling please pass your message, roger station calling please pass your message,roger station calling please pass your message,0.0,0.0
361,kl victor staf  ho  mission complete now aligning victor godio f  before departure, kl victor staf hotel mission complete now aligning victor golf delta before departure,sion victor oscar hook mission completed now landing victor call you before departure,0.5384615384615384,0.5384615384615384
362, Bigdavs k훮 rogera tur ir 캬ita, bigdavs kurt rogera turin rhein radar 1342 tschuss,victor oscar roger talk to you later,1.1666666666666667,1.0
363, bye, bye,thank you,2.0,2.0
364,copter tango oscar you may leave the frequency bye bye, hapag lloyd 5000 oscar you may leave the frequency bye bye,helicopter tango oscar you may leave the frequency bye bye,0.1,0.2727272727272727
365, t훮s ar osa laitam iegens iespai, tag swiss air osaka lambert 1327 good day,tango oscar leave the frequency bye bye,1.1666666666666667,1.0
366,november check air 511 further climb is approved, november charlie check air 511 further climb is approved,nav checker 511 further climb is approved,0.375,0.4444444444444444
367," Turb훮k vairam ir frupti iet, ap캠ek ar fau", turkish air 491 zurich radar identified,further climb approved again nav checker 511,1.0,1.1666666666666667
368, mach checker 511 contact stjoproger 126.825 talk to you later, mercury 511 contact st joseph 126.825 tschuss later,nav checker 511 contact sion approach 126.825 talk to you later,0.3,0.875
369,126825 turn to your radar after cut for long, 126825 turn to your radar after cut for long,126825 talk to you later nav checker 511,0.7777777777777778,0.7777777777777778
370,delta whiskey, delta whiskey,delta whiskey,0.0,0.0
371, wind 2 fars ir visu 22 knots on rate 2 fars ir tul ent, wind 242222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222,wind 250 degrees 22 knots runway 25 cleared to land,0.7857142857142857,4.5
372,cleared to 9.5 sd, cleared to 9.5 s,cleared to land hotel delta whiskey,1.0,1.0
